"Symbol","ISIN","sum","name","value"
"PODD","US45784P1012",0.004962,"Weight_Perc_MSCI_Info",0
"PODD","US45784P1012",0.004962,"Weight_Perc_Single_Stocks",0
"4578","JP3188220002",0.004962,"Weight_Perc_Nasdaq_100",0
"4578","JP3188220002",0.004962,"Weight_Perc_MSCI_World",0.00004962
"4578","JP3188220002",0.004962,"Weight_Perc_MSCI_Info",0
"4578","JP3188220002",0.004962,"Weight_Perc_Single_Stocks",0
"FME","DE0005785802",0.004962,"Weight_Perc_Nasdaq_100",0
"FME","DE0005785802",0.004962,"Weight_Perc_MSCI_World",0.00004962
"FME","DE0005785802",0.004962,"Weight_Perc_MSCI_Info",0
"FME","DE0005785802",0.004962,"Weight_Perc_Single_Stocks",0
"7269","JP3397200001",0.004962,"Weight_Perc_Nasdaq_100",0
"7269","JP3397200001",0.004962,"Weight_Perc_MSCI_World",0.00004962
"7269","JP3397200001",0.004962,"Weight_Perc_MSCI_Info",0
"7269","JP3397200001",0.004962,"Weight_Perc_Single_Stocks",0
"CNHI","NL0010545661",0.004962,"Weight_Perc_Nasdaq_100",0
"CNHI","NL0010545661",0.004962,"Weight_Perc_MSCI_World",0.00004962
"CNHI","NL0010545661",0.004962,"Weight_Perc_MSCI_Info",0
"CNHI","NL0010545661",0.004962,"Weight_Perc_Single_Stocks",0
"MT","LU1598757687",0.004962,"Weight_Perc_Nasdaq_100",0
"MT","LU1598757687",0.004962,"Weight_Perc_MSCI_World",0.00004962
"MT","LU1598757687",0.004962,"Weight_Perc_MSCI_Info",0
"MT","LU1598757687",0.004962,"Weight_Perc_Single_Stocks",0
"ZAL","DE000ZAL1111",0.004962,"Weight_Perc_Nasdaq_100",0
"ZAL","DE000ZAL1111",0.004962,"Weight_Perc_MSCI_World",0.00004962
"ZAL","DE000ZAL1111",0.004962,"Weight_Perc_MSCI_Info",0
"ZAL","DE000ZAL1111",0.004962,"Weight_Perc_Single_Stocks",0
"CMS","US1258961002",0.004962,"Weight_Perc_Nasdaq_100",0
"CMS","US1258961002",0.004962,"Weight_Perc_MSCI_World",0.00004962
"CMS","US1258961002",0.004962,"Weight_Perc_MSCI_Info",0
"CMS","US1258961002",0.004962,"Weight_Perc_Single_Stocks",0
"EMN","US2774321002",0.004962,"Weight_Perc_Nasdaq_100",0
"EMN","US2774321002",0.004962,"Weight_Perc_MSCI_World",0.00004962
"EMN","US2774321002",0.004962,"Weight_Perc_MSCI_Info",0
"EMN","US2774321002",0.004962,"Weight_Perc_Single_Stocks",0
"BMRN","US09061G1013",0.004962,"Weight_Perc_Nasdaq_100",0
"BMRN","US09061G1013",0.004962,"Weight_Perc_MSCI_World",0.00004962
"BMRN","US09061G1013",0.004962,"Weight_Perc_MSCI_Info",0
"BMRN","US09061G1013",0.004962,"Weight_Perc_Single_Stocks",0
"BKR","US05722G1004",0.004962,"Weight_Perc_Nasdaq_100",0
"BKR","US05722G1004",0.004962,"Weight_Perc_MSCI_World",0.00004962
"BKR","US05722G1004",0.004962,"Weight_Perc_MSCI_Info",0
"BKR","US05722G1004",0.004962,"Weight_Perc_Single_Stocks",0
"CTLT","US1488061029",0.004962,"Weight_Perc_Nasdaq_100",0
"CTLT","US1488061029",0.004962,"Weight_Perc_MSCI_World",0.00004962
"CTLT","US1488061029",0.004962,"Weight_Perc_MSCI_Info",0
"CTLT","US1488061029",0.004962,"Weight_Perc_Single_Stocks",0
"MAA","US59522J1034",0.004962,"Weight_Perc_Nasdaq_100",0
"MAA","US59522J1034",0.004962,"Weight_Perc_MSCI_World",0.00004962
"MAA","US59522J1034",0.004962,"Weight_Perc_MSCI_Info",0
"MAA","US59522J1034",0.004962,"Weight_Perc_Single_Stocks",0
"RCL","LR0008862868",0.004962,"Weight_Perc_Nasdaq_100",0
"RCL","LR0008862868",0.004962,"Weight_Perc_MSCI_World",0.00004962
"RCL","LR0008862868",0.004962,"Weight_Perc_MSCI_Info",0
"RCL","LR0008862868",0.004962,"Weight_Perc_Single_Stocks",0
"SOON","CH0012549785",0.004962,"Weight_Perc_Nasdaq_100",0
"SOON","CH0012549785",0.004962,"Weight_Perc_MSCI_World",0.00004962
"SOON","CH0012549785",0.004962,"Weight_Perc_MSCI_Info",0
"SOON","CH0012549785",0.004962,"Weight_Perc_Single_Stocks",0
"ELAN","US28414H1032",0.004962,"Weight_Perc_Nasdaq_100",0
"ELAN","US28414H1032",0.004962,"Weight_Perc_MSCI_World",0.00004962
"ELAN","US28414H1032",0.004962,"Weight_Perc_MSCI_Info",0
"ELAN","US28414H1032",0.004962,"Weight_Perc_Single_Stocks",0
"PKI","US7140461093",0.004962,"Weight_Perc_Nasdaq_100",0
"PKI","US7140461093",0.004962,"Weight_Perc_MSCI_World",0.00004962
"PKI","US7140461093",0.004962,"Weight_Perc_MSCI_Info",0
"PKI","US7140461093",0.004962,"Weight_Perc_Single_Stocks",0
"MAERSK B","DK0010244508",0.004962,"Weight_Perc_Nasdaq_100",0
"MAERSK B","DK0010244508",0.004962,"Weight_Perc_MSCI_World",0.00004962
"MAERSK B","DK0010244508",0.004962,"Weight_Perc_MSCI_Info",0
"MAERSK B","DK0010244508",0.004962,"Weight_Perc_Single_Stocks",0
"BT.A","GB0030913577",0.004962,"Weight_Perc_Nasdaq_100",0
"BT.A","GB0030913577",0.004962,"Weight_Perc_MSCI_World",0.00004962
"BT.A","GB0030913577",0.004962,"Weight_Perc_MSCI_Info",0
"BT.A","GB0030913577",0.004962,"Weight_Perc_Single_Stocks",0
"RCI.B","CA7751092007",0.004962,"Weight_Perc_Nasdaq_100",0
"RCI.B","CA7751092007",0.004962,"Weight_Perc_MSCI_World",0.00004962
"RCI.B","CA7751092007",0.004962,"Weight_Perc_MSCI_Info",0
"RCI.B","CA7751092007",0.004962,"Weight_Perc_Single_Stocks",0
"AVY","US0536111091",0.004962,"Weight_Perc_Nasdaq_100",0
"AVY","US0536111091",0.004962,"Weight_Perc_MSCI_World",0.00004962
"AVY","US0536111091",0.004962,"Weight_Perc_MSCI_Info",0
"AVY","US0536111091",0.004962,"Weight_Perc_Single_Stocks",0
"SHL","DE000SHL1006",0.004962,"Weight_Perc_Nasdaq_100",0
"SHL","DE000SHL1006",0.004962,"Weight_Perc_MSCI_World",0.00004962
"SHL","DE000SHL1006",0.004962,"Weight_Perc_MSCI_Info",0
"SHL","DE000SHL1006",0.004962,"Weight_Perc_Single_Stocks",0
"NN","NL0010773842",0.004962,"Weight_Perc_Nasdaq_100",0
"NN","NL0010773842",0.004962,"Weight_Perc_MSCI_World",0.00004962
"NN","NL0010773842",0.004962,"Weight_Perc_MSCI_Info",0
"NN","NL0010773842",0.004962,"Weight_Perc_Single_Stocks",0
"SHB A","SE0007100599",0.004962,"Weight_Perc_Nasdaq_100",0
"SHB A","SE0007100599",0.004962,"Weight_Perc_MSCI_World",0.00004962
"SHB A","SE0007100599",0.004962,"Weight_Perc_MSCI_Info",0
"SHB A","SE0007100599",0.004962,"Weight_Perc_Single_Stocks",0
"CON","DE0005439004",0.004962,"Weight_Perc_Nasdaq_100",0
"CON","DE0005439004",0.004962,"Weight_Perc_MSCI_World",0.00004962
"CON","DE0005439004",0.004962,"Weight_Perc_MSCI_Info",0
"CON","DE0005439004",0.004962,"Weight_Perc_Single_Stocks",0
"DRE","US2644115055",0.004962,"Weight_Perc_Nasdaq_100",0
"DRE","US2644115055",0.004962,"Weight_Perc_MSCI_World",0.00004962
"DRE","US2644115055",0.004962,"Weight_Perc_MSCI_Info",0
"DRE","US2644115055",0.004962,"Weight_Perc_Single_Stocks",0
"SCMN","CH0008742519",0.004962,"Weight_Perc_Nasdaq_100",0
"SCMN","CH0008742519",0.004962,"Weight_Perc_MSCI_World",0.00004962
"SCMN","CH0008742519",0.004962,"Weight_Perc_MSCI_Info",0
"SCMN","CH0008742519",0.004962,"Weight_Perc_Single_Stocks",0
"WAB","US9297401088",0.004962,"Weight_Perc_Nasdaq_100",0
"WAB","US9297401088",0.004962,"Weight_Perc_MSCI_World",0.00004962
"WAB","US9297401088",0.004962,"Weight_Perc_MSCI_Info",0
"WAB","US9297401088",0.004962,"Weight_Perc_Single_Stocks",0
"W","US94419L1017",0.004962,"Weight_Perc_Nasdaq_100",0
"W","US94419L1017",0.004962,"Weight_Perc_MSCI_World",0.00004962
"W","US94419L1017",0.004962,"Weight_Perc_MSCI_Info",0
"W","US94419L1017",0.004962,"Weight_Perc_Single_Stocks",0
"GPC","US3724601055",0.004962,"Weight_Perc_Nasdaq_100",0
"GPC","US3724601055",0.004962,"Weight_Perc_MSCI_World",0.00004962
"GPC","US3724601055",0.004962,"Weight_Perc_MSCI_Info",0
"GPC","US3724601055",0.004962,"Weight_Perc_Single_Stocks",0
"III","GB00B1YW4409",0.004962,"Weight_Perc_Nasdaq_100",0
"III","GB00B1YW4409",0.004962,"Weight_Perc_MSCI_World",0.00004962
"III","GB00B1YW4409",0.004962,"Weight_Perc_MSCI_Info",0
"III","GB00B1YW4409",0.004962,"Weight_Perc_Single_Stocks",0
"11","HK0011000095",0.004962,"Weight_Perc_Nasdaq_100",0
"11","HK0011000095",0.004962,"Weight_Perc_MSCI_World",0.00004962
"11","HK0011000095",0.004962,"Weight_Perc_MSCI_Info",0
"11","HK0011000095",0.004962,"Weight_Perc_Single_Stocks",0
"WPP","JE00B8KF9B49",0.004962,"Weight_Perc_Nasdaq_100",0
"WPP","JE00B8KF9B49",0.004962,"Weight_Perc_MSCI_World",0.00004962
"WPP","JE00B8KF9B49",0.004962,"Weight_Perc_MSCI_Info",0
"WPP","JE00B8KF9B49",0.004962,"Weight_Perc_Single_Stocks",0
"PPL","CA7063271034",0.004962,"Weight_Perc_Nasdaq_100",0
"PPL","CA7063271034",0.004962,"Weight_Perc_MSCI_World",0.00004962
"PPL","CA7063271034",0.004962,"Weight_Perc_MSCI_Info",0
"PPL","CA7063271034",0.004962,"Weight_Perc_Single_Stocks",0
"IEX","US45167R1041",0.004962,"Weight_Perc_Nasdaq_100",0
"IEX","US45167R1041",0.004962,"Weight_Perc_MSCI_World",0.00004962
"IEX","US45167R1041",0.004962,"Weight_Perc_MSCI_Info",0
"IEX","US45167R1041",0.004962,"Weight_Perc_Single_Stocks",0
"ALL","AU000000ALL7",0.004962,"Weight_Perc_Nasdaq_100",0
"ALL","AU000000ALL7",0.004962,"Weight_Perc_MSCI_World",0.00004962
"ALL","AU000000ALL7",0.004962,"Weight_Perc_MSCI_Info",0
"ALL","AU000000ALL7",0.004962,"Weight_Perc_Single_Stocks",0
"ARGX","NL0010832176",0.004962,"Weight_Perc_Nasdaq_100",0
"ARGX","NL0010832176",0.004962,"Weight_Perc_MSCI_World",0.00004962
"ARGX","NL0010832176",0.004962,"Weight_Perc_MSCI_Info",0
"ARGX","NL0010832176",0.004962,"Weight_Perc_Single_Stocks",0
"ABC","US03073E1055",0.004962,"Weight_Perc_Nasdaq_100",0
"ABC","US03073E1055",0.004962,"Weight_Perc_MSCI_World",0.00004962
"ABC","US03073E1055",0.004962,"Weight_Perc_MSCI_Info",0
"ABC","US03073E1055",0.004962,"Weight_Perc_Single_Stocks",0
"MKL","US5705351048",0.004962,"Weight_Perc_Nasdaq_100",0
"MKL","US5705351048",0.004962,"Weight_Perc_MSCI_World",0.00004962
"MKL","US5705351048",0.004962,"Weight_Perc_MSCI_Info",0
"MKL","US5705351048",0.004962,"Weight_Perc_Single_Stocks",0
"PEAK","US42250P1030",0.004962,"Weight_Perc_Nasdaq_100",0
"PEAK","US42250P1030",0.004962,"Weight_Perc_MSCI_World",0.00004962
"PEAK","US42250P1030",0.004962,"Weight_Perc_MSCI_Info",0
"PEAK","US42250P1030",0.004962,"Weight_Perc_Single_Stocks",0
"CINF","US1720621010",0.004962,"Weight_Perc_Nasdaq_100",0
"CINF","US1720621010",0.004962,"Weight_Perc_MSCI_World",0.00004962
"CINF","US1720621010",0.004962,"Weight_Perc_MSCI_Info",0
"CINF","US1720621010",0.004962,"Weight_Perc_Single_Stocks",0
"J","US4698141078",0.004962,"Weight_Perc_Nasdaq_100",0
"J","US4698141078",0.004962,"Weight_Perc_MSCI_World",0.00004962
"J","US4698141078",0.004962,"Weight_Perc_MSCI_Info",0
"J","US4698141078",0.004962,"Weight_Perc_Single_Stocks",0
"ERF","FR0014000MR3",0.004962,"Weight_Perc_Nasdaq_100",0
"ERF","FR0014000MR3",0.004962,"Weight_Perc_MSCI_World",0.00004962
"ERF","FR0014000MR3",0.004962,"Weight_Perc_MSCI_Info",0
"ERF","FR0014000MR3",0.004962,"Weight_Perc_Single_Stocks",0
"ACGL","BMG0450A1053",0.004962,"Weight_Perc_Nasdaq_100",0
"ACGL","BMG0450A1053",0.004962,"Weight_Perc_MSCI_World",0.00004962
"ACGL","BMG0450A1053",0.004962,"Weight_Perc_MSCI_Info",0
"ACGL","BMG0450A1053",0.004962,"Weight_Perc_Single_Stocks",0
"AVTR","US05352A1007",0.004962,"Weight_Perc_Nasdaq_100",0
"AVTR","US05352A1007",0.004962,"Weight_Perc_MSCI_World",0.00004962
"AVTR","US05352A1007",0.004962,"Weight_Perc_MSCI_Info",0
"AVTR","US05352A1007",0.004962,"Weight_Perc_Single_Stocks",0
"SGRO","GB00B5ZN1N88",0.004962,"Weight_Perc_Nasdaq_100",0
"SGRO","GB00B5ZN1N88",0.004962,"Weight_Perc_MSCI_World",0.00004962
"SGRO","GB00B5ZN1N88",0.004962,"Weight_Perc_MSCI_Info",0
"SGRO","GB00B5ZN1N88",0.004962,"Weight_Perc_Single_Stocks",0
"RJF","US7547301090",0.004962,"Weight_Perc_Nasdaq_100",0
"RJF","US7547301090",0.004962,"Weight_Perc_MSCI_World",0.00004962
"RJF","US7547301090",0.004962,"Weight_Perc_MSCI_Info",0
"RJF","US7547301090",0.004962,"Weight_Perc_Single_Stocks",0
"1COV","DE0006062144",0.004962,"Weight_Perc_Nasdaq_100",0
"1COV","DE0006062144",0.004962,"Weight_Perc_MSCI_World",0.00004962
"1COV","DE0006062144",0.004962,"Weight_Perc_MSCI_Info",0
"1COV","DE0006062144",0.004962,"Weight_Perc_Single_Stocks",0
"L","US5404241086",0.004962,"Weight_Perc_Nasdaq_100",0
"L","US5404241086",0.004962,"Weight_Perc_MSCI_World",0.00004962
"L","US5404241086",0.004962,"Weight_Perc_MSCI_Info",0
"L","US5404241086",0.004962,"Weight_Perc_Single_Stocks",0
"SY1","DE000SYM9999",0.004962,"Weight_Perc_Nasdaq_100",0
"SY1","DE000SYM9999",0.004962,"Weight_Perc_MSCI_World",0.00004962
"SY1","DE000SYM9999",0.004962,"Weight_Perc_MSCI_Info",0
"SY1","DE000SYM9999",0.004962,"Weight_Perc_Single_Stocks",0
"EPI A","SE0011166933",0.004962,"Weight_Perc_Nasdaq_100",0
"EPI A","SE0011166933",0.004962,"Weight_Perc_MSCI_World",0.00004962
"EPI A","SE0011166933",0.004962,"Weight_Perc_MSCI_Info",0
"EPI A","SE0011166933",0.004962,"Weight_Perc_Single_Stocks",0
"Z74","SG1T75931496",0.004962,"Weight_Perc_Nasdaq_100",0
"Z74","SG1T75931496",0.004962,"Weight_Perc_MSCI_World",0.00004962
"Z74","SG1T75931496",0.004962,"Weight_Perc_MSCI_Info",0
"Z74","SG1T75931496",0.004962,"Weight_Perc_Single_Stocks",0
"ENR","DE000ENER6Y0",0.004962,"Weight_Perc_Nasdaq_100",0
"ENR","DE000ENER6Y0",0.004962,"Weight_Perc_MSCI_World",0.00004962
"ENR","DE000ENER6Y0",0.004962,"Weight_Perc_MSCI_Info",0
"ENR","DE000ENER6Y0",0.004962,"Weight_Perc_Single_Stocks",0
"EVRG","US30034W1062",0.004962,"Weight_Perc_Nasdaq_100",0
"EVRG","US30034W1062",0.004962,"Weight_Perc_MSCI_World",0.00004962
"EVRG","US30034W1062",0.004962,"Weight_Perc_MSCI_Info",0
"EVRG","US30034W1062",0.004962,"Weight_Perc_Single_Stocks",0
"FER","ES0118900010",0.004962,"Weight_Perc_Nasdaq_100",0
"FER","ES0118900010",0.004962,"Weight_Perc_MSCI_World",0.00004962
"FER","ES0118900010",0.004962,"Weight_Perc_MSCI_Info",0
"FER","ES0118900010",0.004962,"Weight_Perc_Single_Stocks",0
"SUI","US8666741041",0.004962,"Weight_Perc_Nasdaq_100",0
"SUI","US8666741041",0.004962,"Weight_Perc_MSCI_World",0.00004962
"SUI","US8666741041",0.004962,"Weight_Perc_MSCI_Info",0
"SUI","US8666741041",0.004962,"Weight_Perc_Single_Stocks",0
"TDY","US8793601050",0.004962,"Weight_Perc_Nasdaq_100",0
"TDY","US8793601050",0.004962,"Weight_Perc_MSCI_World",0.00004962
"TDY","US8793601050",0.004962,"Weight_Perc_MSCI_Info",0
"TDY","US8793601050",0.004962,"Weight_Perc_Single_Stocks",0
"BIO","US0905722072",0.004962,"Weight_Perc_Nasdaq_100",0
"BIO","US0905722072",0.004962,"Weight_Perc_MSCI_World",0.00004962
"BIO","US0905722072",0.004962,"Weight_Perc_MSCI_Info",0
"BIO","US0905722072",0.004962,"Weight_Perc_Single_Stocks",0
"8725","JP3890310000",0.004962,"Weight_Perc_Nasdaq_100",0
"8725","JP3890310000",0.004962,"Weight_Perc_MSCI_World",0.00004962
"8725","JP3890310000",0.004962,"Weight_Perc_MSCI_Info",0
"8725","JP3890310000",0.004962,"Weight_Perc_Single_Stocks",0
"UCB","BE0003739530",0.004962,"Weight_Perc_Nasdaq_100",0
"UCB","BE0003739530",0.004962,"Weight_Perc_MSCI_World",0.00004962
"UCB","BE0003739530",0.004962,"Weight_Perc_MSCI_Info",0
"UCB","BE0003739530",0.004962,"Weight_Perc_Single_Stocks",0
"K","US4878361082",0.004962,"Weight_Perc_Nasdaq_100",0
"K","US4878361082",0.004962,"Weight_Perc_MSCI_World",0.00004962
"K","US4878361082",0.004962,"Weight_Perc_MSCI_Info",0
"K","US4878361082",0.004962,"Weight_Perc_Single_Stocks",0
"6988","JP3684000007",0.004962,"Weight_Perc_Nasdaq_100",0
"6988","JP3684000007",0.004962,"Weight_Perc_MSCI_World",0.00004962
"6988","JP3684000007",0.004962,"Weight_Perc_MSCI_Info",0
"6988","JP3684000007",0.004962,"Weight_Perc_Single_Stocks",0
"NVR","US62944T1051",0.004962,"Weight_Perc_Nasdaq_100",0
"NVR","US62944T1051",0.004962,"Weight_Perc_MSCI_World",0.00004962
"NVR","US62944T1051",0.004962,"Weight_Perc_MSCI_Info",0
"NVR","US62944T1051",0.004962,"Weight_Perc_Single_Stocks",0
"LNG","US16411R2085",0.004962,"Weight_Perc_Nasdaq_100",0
"LNG","US16411R2085",0.004962,"Weight_Perc_MSCI_World",0.00004962
"LNG","US16411R2085",0.004962,"Weight_Perc_MSCI_Info",0
"LNG","US16411R2085",0.004962,"Weight_Perc_Single_Stocks",0
"BAER","CH0102484968",0.004962,"Weight_Perc_Nasdaq_100",0
"BAER","CH0102484968",0.004962,"Weight_Perc_MSCI_World",0.00004962
"BAER","CH0102484968",0.004962,"Weight_Perc_MSCI_Info",0
"BAER","CH0102484968",0.004962,"Weight_Perc_Single_Stocks",0
"VICI","US9256521090",0.004962,"Weight_Perc_Nasdaq_100",0
"VICI","US9256521090",0.004962,"Weight_Perc_MSCI_World",0.00004962
"VICI","US9256521090",0.004962,"Weight_Perc_MSCI_Info",0
"VICI","US9256521090",0.004962,"Weight_Perc_Single_Stocks",0
"2","HK0002007356",0.004962,"Weight_Perc_Nasdaq_100",0
"2","HK0002007356",0.004962,"Weight_Perc_MSCI_World",0.00004962
"2","HK0002007356",0.004962,"Weight_Perc_MSCI_Info",0
"2","HK0002007356",0.004962,"Weight_Perc_Single_Stocks",0
"SWMA","SE0000310336",0.004962,"Weight_Perc_Nasdaq_100",0
"SWMA","SE0000310336",0.004962,"Weight_Perc_MSCI_World",0.00004962
"SWMA","SE0000310336",0.004962,"Weight_Perc_MSCI_Info",0
"SWMA","SE0000310336",0.004962,"Weight_Perc_Single_Stocks",0
"NXT","GB0032089863",0.004962,"Weight_Perc_Nasdaq_100",0
"NXT","GB0032089863",0.004962,"Weight_Perc_MSCI_World",0.00004962
"NXT","GB0032089863",0.004962,"Weight_Perc_MSCI_Info",0
"NXT","GB0032089863",0.004962,"Weight_Perc_Single_Stocks",0
"AEM","CA0084741085",0.004962,"Weight_Perc_Nasdaq_100",0
"AEM","CA0084741085",0.004962,"Weight_Perc_MSCI_World",0.00004962
"AEM","CA0084741085",0.004962,"Weight_Perc_MSCI_Info",0
"AEM","CA0084741085",0.004962,"Weight_Perc_Single_Stocks",0
"OCDO","GB00B3MBS747",0.004962,"Weight_Perc_Nasdaq_100",0
"OCDO","GB00B3MBS747",0.004962,"Weight_Perc_MSCI_World",0.00004962
"OCDO","GB00B3MBS747",0.004962,"Weight_Perc_MSCI_Info",0
"OCDO","GB00B3MBS747",0.004962,"Weight_Perc_Single_Stocks",0
"BZFUT","-",0.004962,"Weight_Perc_Nasdaq_100",0
"BZFUT","-",0.004962,"Weight_Perc_MSCI_World",0.00004962
"BZFUT","-",0.004962,"Weight_Perc_MSCI_Info",0
"BZFUT","-",0.004962,"Weight_Perc_Single_Stocks",0
"DPZ","US25754A2015",0.004962,"Weight_Perc_Nasdaq_100",0
"DPZ","US25754A2015",0.004962,"Weight_Perc_MSCI_World",0.00004962
"DPZ","US25754A2015",0.004962,"Weight_Perc_MSCI_Info",0
"DPZ","US25754A2015",0.004962,"Weight_Perc_Single_Stocks",0
"6178","JP3752900005",0.004962,"Weight_Perc_Nasdaq_100",0
"6178","JP3752900005",0.004962,"Weight_Perc_MSCI_World",0.00004962
"6178","JP3752900005",0.004962,"Weight_Perc_MSCI_Info",0
"6178","JP3752900005",0.004962,"Weight_Perc_Single_Stocks",0
"FMC","US3024913036",0.004962,"Weight_Perc_Nasdaq_100",0
"FMC","US3024913036",0.004962,"Weight_Perc_MSCI_World",0.00004962
"FMC","US3024913036",0.004962,"Weight_Perc_MSCI_Info",0
"FMC","US3024913036",0.004962,"Weight_Perc_Single_Stocks",0
"FM","CA3359341052",0.004962,"Weight_Perc_Nasdaq_100",0
"FM","CA3359341052",0.004962,"Weight_Perc_MSCI_World",0.00004962
"FM","CA3359341052",0.004962,"Weight_Perc_MSCI_Info",0
"FM","CA3359341052",0.004962,"Weight_Perc_Single_Stocks",0
"ALO","FR0010220475",0.004962,"Weight_Perc_Nasdaq_100",0
"ALO","FR0010220475",0.004962,"Weight_Perc_MSCI_World",0.00004962
"ALO","FR0010220475",0.004962,"Weight_Perc_MSCI_Info",0
"ALO","FR0010220475",0.004962,"Weight_Perc_Single_Stocks",0
"FBK","IT0000072170",0.004962,"Weight_Perc_Nasdaq_100",0
"FBK","IT0000072170",0.004962,"Weight_Perc_MSCI_World",0.00004962
"FBK","IT0000072170",0.004962,"Weight_Perc_MSCI_Info",0
"FBK","IT0000072170",0.004962,"Weight_Perc_Single_Stocks",0
"CCEP","GB00BDCPN049",0.004962,"Weight_Perc_Nasdaq_100",0
"CCEP","GB00BDCPN049",0.004962,"Weight_Perc_MSCI_World",0.00004962
"CCEP","GB00BDCPN049",0.004962,"Weight_Perc_MSCI_Info",0
"CCEP","GB00BDCPN049",0.004962,"Weight_Perc_Single_Stocks",0
"GWRE","US40171V1008",0.00447,"Weight_Perc_Nasdaq_100",0
"GWRE","US40171V1008",0.00447,"Weight_Perc_MSCI_World",0.00001654
"GWRE","US40171V1008",0.00447,"Weight_Perc_MSCI_Info",0.00002816
"GWRE","US40171V1008",0.00447,"Weight_Perc_Single_Stocks",0
"TMV","DE000A2YN900",0.00447,"Weight_Perc_Nasdaq_100",0
"TMV","DE000A2YN900",0.00447,"Weight_Perc_MSCI_World",0.00001654
"TMV","DE000A2YN900",0.00447,"Weight_Perc_MSCI_Info",0.00002816
"TMV","DE000A2YN900",0.00447,"Weight_Perc_Single_Stocks",0
"6723","JP3164720009",0.00447,"Weight_Perc_Nasdaq_100",0
"6723","JP3164720009",0.00447,"Weight_Perc_MSCI_World",0.00001654
"6723","JP3164720009",0.00447,"Weight_Perc_MSCI_Info",0.00002816
"6723","JP3164720009",0.00447,"Weight_Perc_Single_Stocks",0
"JNPR","US48203R1041",0.004118,"Weight_Perc_Nasdaq_100",0
"JNPR","US48203R1041",0.004118,"Weight_Perc_MSCI_World",0.00001654
"JNPR","US48203R1041",0.004118,"Weight_Perc_MSCI_Info",0.00002464
"JNPR","US48203R1041",0.004118,"Weight_Perc_Single_Stocks",0
"SNOW","US8334451098",0.004118,"Weight_Perc_Nasdaq_100",0
"SNOW","US8334451098",0.004118,"Weight_Perc_MSCI_World",0.00001654
"SNOW","US8334451098",0.004118,"Weight_Perc_MSCI_Info",0.00002464
"SNOW","US8334451098",0.004118,"Weight_Perc_Single_Stocks",0
"4704","JP3637300009",0.004118,"Weight_Perc_Nasdaq_100",0
"4704","JP3637300009",0.004118,"Weight_Perc_MSCI_World",0.00001654
"4704","JP3637300009",0.004118,"Weight_Perc_MSCI_Info",0.00002464
"4704","JP3637300009",0.004118,"Weight_Perc_Single_Stocks",0
"ATO","FR0000051732",0.004118,"Weight_Perc_Nasdaq_100",0
"ATO","FR0000051732",0.004118,"Weight_Perc_MSCI_World",0.00001654
"ATO","FR0000051732",0.004118,"Weight_Perc_MSCI_Info",0.00002464
"ATO","FR0000051732",0.004118,"Weight_Perc_Single_Stocks",0
"3436","JP3322930003",0.003766,"Weight_Perc_Nasdaq_100",0
"3436","JP3322930003",0.003766,"Weight_Perc_MSCI_World",0.00001654
"3436","JP3322930003",0.003766,"Weight_Perc_MSCI_Info",0.00002112
"3436","JP3322930003",0.003766,"Weight_Perc_Single_Stocks",0
"DBX","US26210C1045",0.003414,"Weight_Perc_Nasdaq_100",0
"DBX","US26210C1045",0.003414,"Weight_Perc_MSCI_World",0.00001654
"DBX","US26210C1045",0.003414,"Weight_Perc_MSCI_Info",0.0000176
"DBX","US26210C1045",0.003414,"Weight_Perc_Single_Stocks",0
"7752","JP3973400009",0.003414,"Weight_Perc_Nasdaq_100",0
"7752","JP3973400009",0.003414,"Weight_Perc_MSCI_World",0.00001654
"7752","JP3973400009",0.003414,"Weight_Perc_MSCI_Info",0.0000176
"7752","JP3973400009",0.003414,"Weight_Perc_Single_Stocks",0
"CYBR","IL0011334468",0.003414,"Weight_Perc_Nasdaq_100",0
"CYBR","IL0011334468",0.003414,"Weight_Perc_MSCI_World",0.00001654
"CYBR","IL0011334468",0.003414,"Weight_Perc_MSCI_Info",0.0000176
"CYBR","IL0011334468",0.003414,"Weight_Perc_Single_Stocks",0
"AVV","GB00BBG9VN75",0.003414,"Weight_Perc_Nasdaq_100",0
"AVV","GB00BBG9VN75",0.003414,"Weight_Perc_MSCI_World",0.00001654
"AVV","GB00BBG9VN75",0.003414,"Weight_Perc_MSCI_Info",0.0000176
"AVV","GB00BBG9VN75",0.003414,"Weight_Perc_Single_Stocks",0
"BB","CA09228F1036",0.003414,"Weight_Perc_Nasdaq_100",0
"BB","CA09228F1036",0.003414,"Weight_Perc_MSCI_World",0.00001654
"BB","CA09228F1036",0.003414,"Weight_Perc_MSCI_Info",0.0000176
"BB","CA09228F1036",0.003414,"Weight_Perc_Single_Stocks",0
"BC8","DE0005158703",0.003414,"Weight_Perc_Nasdaq_100",0
"BC8","DE0005158703",0.003414,"Weight_Perc_MSCI_World",0.00001654
"BC8","DE0005158703",0.003414,"Weight_Perc_MSCI_Info",0.0000176
"BC8","DE0005158703",0.003414,"Weight_Perc_Single_Stocks",0
"CPU","AU000000CPU5",0.003414,"Weight_Perc_Nasdaq_100",0
"CPU","AU000000CPU5",0.003414,"Weight_Perc_MSCI_World",0.00001654
"CPU","AU000000CPU5",0.003414,"Weight_Perc_MSCI_Info",0.0000176
"CPU","AU000000CPU5",0.003414,"Weight_Perc_Single_Stocks",0
